"screen_name","text"
"Mecdty","I will say this. In doing ""Change My Mind"" across the country, the good news is that MOST students are supportive of open, honest dialogue. The BAD news is that screaming SJW's make up disproportionate number of activists AND professors."
"Mecdty","GOP Senators Demand Briefing from AG Barr on ""Highly Classified"" Clinton Email Probe Docs https://t.co/2mNQjldYEH"
"Mecdty","Project Veritas WINS defamation case from union president who said ""I will kick your f***ing ass."" The federal order judged video as REAL, did not violate privacy, AND was not edited out of context. ""Court will grant summary judgement in favor of Project Veritas and O’Keefe."" https://t.co/ZVkwsphlq8"
"Mecdty","Wake Up America.  This is what's happening in a lot of cities ran by Democrat Politicians. https://t.co/R2hZuhvdbh"
"Mecdty","My 3 Common-Cents Questions to any Democrat that can answer<U+0001F447><U+0001F3FE>

 #WednesdayWisdom https://t.co/1yScid3oMe"
"Mecdty","Look HOW a sanctuary city like San Francisco California is waiting with ""open arms"" for a new batch of fresh illegals willing to work for food https://t.co/PN6EOLgOm7"
"Mecdty","Thx @dcexaminer https://t.co/6HKtGC4fun"
"Mecdty","@Jamierodr14 If people don’t wake up this will be in every school in America!"
"Mecdty","FLASHBACK-New York Public School Holds Moment Of Silence For Hamas.  <U+0001F449><U+0001F3FB>This Is Outrageous <U+0001F448><U+0001F3FB> Hamas Is A Terrorist Organization! What Is Going On In Our Schools? It’s time to take a good look at this behavior. Raise your hand if agree <U+0001F64B><U+0001F3FC><U+200D><U+2640><U+FE0F>https://t.co/rIle1OKphF"
"Mecdty","Wow! FBI made 11 payments to Fake Dossier’s discredited author, Trump hater Christopher Steele. @OANN  @JudicialWatch  The Witch Hunt has been a total fraud on your President and the American people! It was brought to you by Dirty Cops, Crooked Hillary and the DNC."
"Mecdty","@Lrihendry Obama will go down as the worst person to occupy the WH! I will Never call that Disgusting Fool a President!"
"Mecdty","Comey’s FBI withheld information from the American public.
 
There are more questions than answers about the way they handled the Steele dossier.

That needs to be investigated.
https://t.co/51wGgIXC4D"
"Mecdty","Raise your hand if you’re excited to see Rachel Maddow cry while reading the Mueller report!"
"Mecdty","@thebradfordfile It will make my day to watch a MAN Cry! Mr. Maddow will flood the studio!<U+0001F602><U+0001F602><U+0001F602>"
"Mecdty","It’s ironic that Dems continue to talk collusion when they’re the ones actually colluding!

We learned that Dem Chairmen have secret Memos of Understanding to coordinate their partisan “investigations” on the President.

https://t.co/PRSx47CorT"
"Mecdty","@montaga Drop the mic moment! Keep up the great videos!"
"Mecdty","I’m not blinded by politics or hate I’m stuck on the truth! The only white ppl that’s hurt blks are the ones we let next to us the only white around us that been charged to protect us are liberals! They are the enemy to blks! https://t.co/vvJBrpXzu4"
"Mecdty","https://t.co/D2XwnIXPxJ

Since 2006, more men and boys from a Somali American community in Minneapolis, have joined a foreign terrorist organization than any other jurisdiction in the country. Thanks, OBAMA for bringing them here!"
"Mecdty","Impeach her. NOW. https://t.co/dgdYxJjtCU"
"Mecdty",".@JudicialWatch has been on all of this. https://t.co/IcOvJAjaFY"
"Mecdty","On Trumps ICC Win, Dems and Republicans See Eye to Eye | RealClearPolitics https://t.co/6S6mP6yH3A"
"Mecdty","The more we learn about this, the more it stinks. https://t.co/YCRV1eVVAY"
"Mecdty","The media thinks it won’t get worse for them. I promise, it will. ANY media personality throwing the remnants of their professional reputations behind the “there was no spying” talking point will ABSOLUTELY become the punchline in a series of future jokes about media buffoonery."
"Mecdty","Libraries are a symbol of white supremacy to the social justice warriors now.  <U+0001F602> https://t.co/fTT33USTe0"
"Mecdty","Nancy Pelosi has been in Congress for 30 years with a $193,400 Salary.

Her net worth is over $196 million.

How the hell did she get such great wealth on a public servant's salary?!"
"Mecdty","She says @TheDemocrats “have no taint of Anti-Semitism.”

Correct @SpeakerPelosi. 

It’s no taint. 

Thanks to @AOC, @IlhanMN, and @RashidaTlaib, you’re instead swimming up to your neck in a fetid pool of Anti-Semites. https://t.co/yZmsiGiGoN"
"Mecdty","Democrats in Congress must return from their Vacations and change the Immigration Laws, or the Border, despite the great job being done by Border Patrol, will only get worse. Big sections of Wall now being built!"
"Mecdty","@realDonaldTrump Keep up the Great Work! President Trump is the Greatest President in my life!"
"Mecdty","@Ilhan 
Does this mean you denounce what your religion does to LGBQ?
Inquiring minds want to know 
<U+0001F914><U+0001F9D0> https://t.co/bXwG94Uk2P"
"Mecdty","@IlhanMN @spmaloney Not your Country! God Bless America! In God we Trust! I Pledge allegiance!"
"Mecdty","@ever_relentless @MakingAmericaGr There will be a war in America about this issue, not in my lifetime but it’s coming! Real Americans better keep their eyes open!"
"Mecdty","Black men attack fellow black man for wearing a MAGA hat.   #BlackCrimesMatter https://t.co/4P0v59q6La"
"Mecdty","Democrats are already planning to accuse AG Barr of hiding something in the Mueller report.

But remember – Mueller’s team is working directly with Barr on the redaction process.

Don’t fall for the Democrats’ lies."
"Mecdty","The acceptable narrative goes like this:  white men are the oppressors and just about everyone else is a victim.  Minorities and women are routinely persecuted and exploited by a corrupt capitalist system that denies “justice.” https://t.co/nx8o9hlry1"
"Mecdty","Definition of bullshit: A campus police chief placed on administrative leave for liking Donald Trump and NRA tweets.

https://t.co/YdE5T4w3ro"
"Mecdty","I believe it will be Crazy Bernie Sanders vs. Sleepy Joe Biden as the two finalists to run against maybe the best Economy in the history of our Country (and MANY other great things)! I look forward to facing whoever it may be. May God Rest Their Soul!"
"Mecdty","Many Trump Fans &amp; Signs were outside of the @FoxNews Studio last night in the now thriving (Thank you President Trump) Bethlehem, Pennsylvania, for the interview with Crazy Bernie Sanders. Big complaints about not being let in-stuffed with Bernie supporters. What’s with @FoxNews?"
"Mecdty","College campuses should be a place for honest and open debate, but when I try to open up discussion of controversial subjects...

#ChangeMyMind
#MugClub
#LwC https://t.co/1wsUfYIupQ"
"Mecdty","Bernie Sanders and wife should pay the Pre-Trump Taxes on their almost $600,000 in income. He is always complaining about these big TAX CUTS, except when it benefits him. They made a fortune off of Trump, but so did everyone else - and that’s a good thing, not a bad thing!"
"Mecdty","@HillaryClinton Because it’s none of Anyone’s Business! Your amazing! For all the Hell your family has caused, all the Corruption you created all the Strange Deaths that follow you, how many 63 ? You still think people care what you have to say!"
"Mecdty","@future_majority Prove it!"
"Mecdty","This has to be the most brutal interview that Rep. @ericswalwell ever had.
He got absolutely grilled by @DavidAsmanfox
and when asked 
""What crime is being investigated with the Trump campaign?""
Swalwell said ""Conspiracy to Defraud the United States"" <U+0001F602><U+0001F602><U+0001F602> https://t.co/Qn2HxKBoLd"
"Mecdty","Hey @RepSwalwell @CollectivePAC &amp; @QJames If U delusional clowns think you're going to take away the American people rights I say please try it! Our Founding Fathers gave us 2nd Amendment rights the only thing broken is you &amp; your socialist pals!! Ready for Civil War? <U+0001F621>Morons"
"Mecdty","I’m not trying to get restrictions on alcohol, just trying to prove a point. Over 10,000 adults and 1000 children are killed each yr due to alcohol related traffic accidents, But Democrats are going after our constitutional right to bear arms for the Safety of Americans"
"Mecdty","The things she says are so outlandish that, if we repeat them, harm might come to her? And that's on us? No. https://t.co/9trkHBhJzv"
"Mecdty","This was great work by <U+2066>@realDonaldTrump<U+2069>!  NATO head: Trump's tough talk has added $100B to alliance, helped deter Russia

https://t.co/sz82iiIkPm"
"Mecdty","#BREAKING Jordan: Elijah Cummings, Maxine Waters And Adam Schiff Sign Secret MOUs To Target Trump https://t.co/OhREXftPBj via @SaraCarterDC"
"Mecdty","It's ok for Shepard Smith to speculate about ""Trump/Russia collusion"" and ""obstruction of justice"" but it's not ok to speculate about radical Islam burning down the Notre Dame cathedral? It's just no big deal to the left. After all, ""some people just do some things."" Right Shep? https://t.co/bk9qxPc5YD"
"Mecdty","<U+0001F92C>If you think we aren’t under attack, think again...

Think about the past 2 years
Think about liberal changes
Think about globalism
Think about attacks on the Constitution

We aren’t imagining anything.  It’s all right in front of us

This is part of it as well.  #StandStrong https://t.co/yT0TcUfKIM"
"Mecdty","@KamalaHarris Your talking about Obama Right? The Real Stsin in this Country is the Democrats! Remember Democrats Own Slaves! Democrats created KKK! Democrats created Jim Crow! Democrats created life long Welfare recipients! All Facts! All Stains!"
"Mecdty","Patriots, get your air sickness bags ready before you read this article about how liberal politicians are destroying Minneapolis <U+0001F92E><U+0001F92C>.

https://t.co/afrL9u9A69"
"Mecdty","Chuck Todd, Democrat cheerleader https://t.co/RrT5KpXXXf"
"Mecdty","NICE... BERNIE EMPLOYS A RACIST &amp; AN ILLEGAL... What could go wrong...

Bernie Sanders' Press Secretary Briahna Joy Gray Calls White People ""Murderous Racists""

“The Bern” might want to take a look in the mirror... old<U+2714><U+FE0F>... white<U+2714><U+FE0F>.. communist<U+2714><U+FE0F> https://t.co/XTFNbHhG1h"
"Mecdty","Bernie’s Top Priorities:

• Give health care to illegal immigrants.
• Rip nearly 200 million people off of their current health insurance plans.
• Make private health insurance illegal (except for nose jobs).
• Raise taxes on hardworking Americans. 

https://t.co/kyMs6f2yrg"
"Mecdty","Important for this week: Democrats will predictably try to seize on redactions within the Mueller report and accuse Bill Bar of hiding something. Remember the Special Counsel and his team are directly HELPING with the redaction process.

Don't buy the spin."
"Mecdty","This is what every Democrat &amp; liberal is thinking, is planning for, is electing officials for &amp; writing laws for. Waters is just dumb enough to say it out loud. If these people gain real control, this is exactly what will happen to OUR country &amp; YOU! https://t.co/nJUHdnFjUN"
"Mecdty","Just signed a critical bill to formalize drought contingency plans for the Colorado River. Thanks to @SenMcSallyAZ for getting it done. Big deal for Arizona!"
"Mecdty","Electronic surveillance isn't spying; it's much more powerful | TheHill https://t.co/PTkXjrn3g7"
